date,open,high,low,close,volume,RSI,CMO,Moving Average,MACD,MACD_signal,ROC,PPO
2008-09-08,8.79,9.09,6.46,8.59,27723900.0,52.77783826698402,5.555676533968042,8.625500000000011,0.28007435749288945,0.3166368222478426,-0.4634994206257348,-2.046169207612584
2008-09-09,8.99,9.09,8.21,8.23,16150100.0,49.45123411396359,-1.097531772072829,8.570000000000011,0.2300987259973546,0.299329202997745,-1.6726403823177916,-1.9588165328577558
2008-09-10,8.11,8.27,7.59,7.87,15606000.0,46.30790846054512,-7.384183078909758,8.50150000000001,0.15960387253507236,0.27138413690521046,-0.8816120906801062,-2.584654312718787
2008-09-11,7.44,8.34,7.39,8.09,14668000.0,48.463812343952895,-3.072375312094214,8.48900000000001,0.12010387198730044,0.24112808392162846,10.519125683060103,-2.5902211874274244
2008-09-12,7.99,8.19,7.65,8.13,12438700.0,48.86583656758364,-2.268326864832727,8.45450000000001,0.0909787562078499,0.21109821837887274,-0.7326007326007189,-2.143006794169773
2008-09-15,8.35,8.52,7.96,8.05,27615200.0,48.05837164749581,-3.88325670500837,8.38650000000001,0.060741371979416314,0.18102684909898145,-0.9840098400983988,-1.1043543543545673
2008-09-16,8.24,10.1,8.22,9.94,47668700.0,63.4319914347345,26.863982869469012,8.41350000000001,0.1871281350827303,0.1822471062957312,8.3969465648855,0.2333722287045922
2008-09-17,9.55,9.57,8.23,9.0,21188100.0,54.752138016968146,9.50427603393628,8.435000000000011,0.20903083398039612,0.1876038518326642,-1.207464324917662,1.2338187702263423
2008-09-18,8.56,9.5,8.37,9.45,23124200.0,57.73385248627366,15.467704972547322,8.49400000000001,0.2597063862907554,0.20202435872428243,5.468749999999978,1.4107803074526257
2008-09-19,9.4,9.7,8.76,9.67,17084300.0,59.15109212312919,18.302184246258367,8.582500000000008,0.31399969495225477,0.2244194259698769,9.761634506242899,1.3503258637619742
2008-09-22,9.35,9.43,8.08,8.7,21652700.0,51.02684574627374,2.0536914925474785,8.58600000000001,0.2755799260123766,0.23465152597837685,1.2805587892898762,1.1530445139197332
2008-09-23,8.95,9.21,8.68,8.85,16010200.0,52.121963593268205,4.243927186536427,8.610000000000008,0.2543042674297116,0.2385820742686438,7.533414337788558,1.4454792394255092
2008-09-24,8.7,8.77,8.03,8.03,15789300.0,46.0585114458843,-7.8829771082314135,8.614500000000008,0.16932414440990584,0.2247304882968962,2.0330368487928796,1.5249808532682965
2008-09-25,8.44,8.55,8.06,8.06,14759400.0,46.3046208365045,-7.390758326990998,8.65150000000001,0.10320781846094285,0.20042595432970553,-0.3708281829418958,1.5924621451576935
2008-09-26,8.06,8.51,7.84,7.95,12564900.0,45.485154632314135,-9.029690735371728,8.639500000000009,0.04145619193727157,0.16863200185121874,-2.2140221402214055,1.8178529438363136
2008-09-29,8.32,8.32,7.17,7.33,14016900.0,41.07303574809189,-17.853928503816217,8.59950000000001,-0.0568558367287082,0.12353443413523335,-8.944099378881997,1.334421423281921
2008-09-30,7.5,7.71,6.76,7.45,11559500.0,42.24084681808103,-15.518306363837944,8.51350000000001,-0.12366035107694096,0.07409547709279848,-25.050301810865182,1.2078946168921019
2008-10-01,7.64,8.88,7.45,8.55,17813100.0,51.69179792555757,3.3835958511151474,8.48550000000001,-0.08684154777624542,0.041908072118989705,-4.999999999999993,1.6183145845666345
2008-10-02,8.98,8.98,7.52,7.91,19925900.0,46.8849525504423,-6.230094899115405,8.43300000000001,-0.10805939079961924,0.011914579535267915,-16.296296296296287,-0.3712307552156269
2008-10-03,8.46,8.46,7.52,7.86,12244600.0,46.520985445962665,-6.958029108074665,8.385500000000011,-0.12744021492562752,-0.015956379356911174,-18.717683557393993,-1.7380043620503463
2008-10-06,7.74,7.8,6.75,7.24,14867000.0,42.15133811069408,-15.697323778611857,8.31800000000001,-0.19063100060924576,-0.05089130360737809,-16.781609195402293,-3.4971630234717885
2008-10-07,7.47,7.47,5.61,5.71,20630200.0,33.73128559686451,-32.53742880627099,8.19200000000001,-0.36001829992707446,-0.11271670287131737,-35.48022598870057,-6.378724255149177
2008-10-08,5.56,6.05,5.1,5.64,14440400.0,33.40252929971373,-33.194941400572546,8.080500000000011,-0.49421041990626247,-0.1890154462783064,-29.76338729763387,-7.938518310035553
2008-10-09,6.09,6.56,5.54,5.66,18419200.0,33.60164940659331,-32.79670118681339,7.95900000000001,-0.5921192270705111,-0.26963620243674735,-29.776674937965264,-9.719639536547202
2008-10-10,5.61,6.04,5.28,6.03,23903100.0,37.334513745881324,-25.33097250823734,7.854000000000011,-0.6325649394975388,-0.34222194984890564,-24.15094339622641,-10.535944551902201
2008-10-13,6.56,6.8,6.09,6.8,13758400.0,44.34664376707539,-11.306712465849209,7.791500000000011,-0.5956199570458072,-0.39290155128828597,-7.230559345156895,-10.990933802106442
2008-10-14,7.13,7.42,6.63,7.35,16499100.0,48.75736535283899,-2.48526929432202,7.662000000000011,-0.5160121222811087,-0.4175236654868505,-1.34228187919464,-11.087365921559213
2008-10-15,7.05,7.93,6.93,7.44,17699700.0,49.463180051903095,-1.0736398961938127,7.58400000000001,-0.4405813443625428,-0.42213520126198895,-12.982456140350884,-10.623397119747715
2008-10-16,7.63,8.89,7.45,8.84,24894700.0,58.93797500890881,17.875950017817598,7.553500000000011,-0.2647813748324692,-0.390664435976085,11.757269279393178,-9.57067360395317
2008-10-17,8.34,9.19,8.29,9.19,21158000.0,60.911037089259665,21.822074178519347,7.529500000000011,-0.0961086764846053,-0.3317532840777891,16.9211195928753,-9.379322690361342
2008-10-20,8.9,9.41,8.59,9.41,14318600.0,62.142418444668,24.28483688933601,7.565000000000012,0.05468741112679343,-0.25446514503687256,29.972375690607734,-8.365274206330184
2008-10-21,9.6,10.25,9.26,9.76,20725600.0,64.08103656373207,28.162073127464122,7.610500000000012,0.2001295035730255,-0.16354621531489294,70.92819614711033,-7.138388990472737
2008-10-22,9.91,10.66,8.6,9.93,23933600.0,65.0180566348251,30.036113269650212,7.705500000000012,0.3253604363605529,-0.06576488497980376,76.06382978723406,-4.329275139149753
2008-10-23,9.46,9.8,8.44,8.8,14302200.0,54.787072744710954,9.574145489421912,7.742500000000012,0.32962557815863747,0.01331320764788449,55.47703180212016,-1.0123147568359459
2008-10-24,8.0,9.41,7.84,8.31,14406800.0,51.036749168319254,2.073498336638506,7.760500000000013,0.2901224775370945,0.06867506162572651,37.810945273631845,2.336094024958996
2008-10-27,8.56,8.84,7.51,7.66,17844900.0,46.49046580868267,-7.019068382634671,7.777000000000013,0.20401466391580492,0.09574298208374218,12.647058823529411,5.461540969708594
2008-10-28,8.16,8.42,7.2,8.16,15803300.0,50.16773525451197,0.33547050902394543,7.812500000000012,0.17411236362658045,0.11141685839230983,11.020408163265305,8.003955799659728
2008-10-29,8.04,8.47,7.75,7.99,21301800.0,48.93636242332077,-2.127275153358451,7.784500000000013,0.13513919543842334,0.11616132580153253,7.392473118279574,9.731113956465794
2008-10-30,8.76,9.55,8.48,9.55,19420700.0,58.9046048663411,17.809209732682206,7.866500000000014,0.22750905859085435,0.13843087235939688,8.031674208144812,11.245804412291575
2008-10-31,9.86,11.9,9.4,10.98,36638200.0,65.54450386742467,31.089007734849318,8.022500000000012,0.41135998774343285,0.1930166954362041,19.47769314472254,13.37670682730897
2008-11-03,11.14,11.72,10.99,11.52,16670300.0,67.66888025067239,35.33776050134476,8.236500000000012,0.5937917984727363,0.27317171604351054,22.422954303931974,14.210135657996279
2008-11-04,11.08,12.0,10.03,11.28,24872000.0,65.72918557666185,31.4583711533237,8.515000000000011,0.7108105470672292,0.36069948224825427,15.573770491803284,14.218057234985626
2008-11-05,11.15,11.36,10.28,10.48,17223200.0,59.596783360228315,19.19356672045661,8.757000000000012,0.73057383389121,0.4346743525768454,5.538771399798592,13.694106856225389
2008-11-06,10.25,10.61,9.4,9.52,13832700.0,53.18435920785157,6.368718415703135,8.950000000000014,0.6611510662018354,0.4799696953018434,8.18181818181818,12.953154963016816
2008-11-07,10.07,10.14,9.17,9.46,10835100.0,52.80196246366723,5.60392492733445,9.121500000000013,0.5944391990240998,0.5028635960462947,13.838748495788211,11.697722567287535
2008-11-10,9.05,9.3901,8.63,8.98,11513700.0,49.72194596722688,-0.5561080655462436,9.230500000000012,0.4971072324429766,0.5017123233256311,17.23237597911227,11.309335859383014
2008-11-11,9.07,9.2,8.59,8.84,8692300.0,48.82732839872742,-2.3453432025451773,9.305000000000012,0.40401686281454197,0.48217323122341327,8.333333333333325,11.026019974024592
2008-11-12,8.84,8.84,7.11,7.37,22729500.0,40.57270520806053,-18.854589583878923,9.301500000000013,0.2092136744980806,0.42758131987834674,-7.759699624530669,9.927391272134324
2008-11-13,7.26,8.17,7.19,8.17,15547200.0,45.93002751384116,-8.139944972317677,9.268000000000011,0.11802355630714345,0.3656697671641061,-14.450261780104723,8.71431920754919
2008-11-14,8.09,8.46,7.76,7.85,8104200.0,44.21307908834277,-11.573841823314462,9.201000000000011,0.01970624369251084,0.29647706246978706,-28.50637522768671,7.545608917141794
2008-11-17,7.8,8.18,7.48,7.87,8422500.0,44.353091419787305,-11.293817160425391,9.124000000000013,-0.05595212081972356,0.2259912258118849,-31.68402777777778,5.118569392250692
2008-11-18,8.0,8.49,7.61,7.88,10868300.0,44.42819196850909,-11.143616062981817,9.030000000000012,-0.11379326542822987,0.15803432756386193,-30.1418439716312,1.7426945841751293
2008-11-19,7.85,8.01,6.97,7.0,15044900.0,39.39019857719258,-21.21960284561485,8.883500000000012,-0.22801304236733522,0.0808248535776225,-33.206106870229014,-2.320874956941269
2008-11-20,6.87,7.62,6.5,7.02,13942200.0,39.5579515153655,-20.884096969268988,8.794500000000012,-0.3133075907684315,0.001998364708411693,-26.26050420168068,-6.125442153395061
2008-11-21,7.26,7.48,6.29,6.82,14946700.0,38.41299209507254,-23.17401580985493,8.720000000000011,-0.392517762982755,-0.07690486082982165,-27.906976744186053,-8.75108790252411
2008-11-24,6.9,7.48,6.57,7.35,11889700.0,43.11201347392317,-13.775973052153656,8.704500000000012,-0.40782467553833346,-0.14308882377152402,-18.151447661469945,-10.077060302977296
2008-11-25,7.35,8.4,7.35,8.39,14679300.0,51.01080688453886,2.0216137690777365,8.716000000000012,-0.33220673323243766,-0.18091240566370675,-5.090497737556554,-10.694456684586381
2008-11-26,8.0,8.65,7.75,8.42,11546700.0,51.22120597116678,2.4424119423335813,8.73750000000001,-0.26678291252858877,-0.19808650703668315,14.246947082767969,-10.701832151300387
2008-11-28,8.21,8.86,8.02,8.81,4626500.0,53.98779497064954,7.975589941299069,8.700500000000009,-0.181373561122113,-0.19474391785376913,7.833537331701357,-10.285251841292613
2008-12-01,8.6,8.61,7.8,7.96,9192300.0,47.64513859352228,-4.709722812955423,8.54950000000001,-0.1801967352495506,-0.1918344813329254,1.4012738853503182,-9.376676802003388
2008-12-02,8.1,8.59,7.96,8.47,9413600.0,51.33909455072234,2.6781891014446746,8.39700000000001,-0.13653743594484347,-0.18077507225530903,7.623888182973326,-9.151027703306678
2008-12-03,8.45,8.79,8.0,8.74,10961300.0,53.22085880588756,6.441717611775115,8.27000000000001,-0.07923698850161287,-0.1604674555045698,10.91370558375635,-8.729841100438925
2008-12-04,8.78,9.33,8.45,8.88,12866300.0,54.20965748131664,8.419314962633285,8.19000000000001,-0.022272398755474043,-0.13282844415475065,26.85714285714287,-8.051122931442261
2008-12-05,8.93,10.43,8.62,10.36,18310300.0,63.09145584561773,26.18291169123546,8.23200000000001,0.14067447239897213,-0.07812786084400608,47.57834757834758,-6.649997806729112
2008-12-08,10.78,11.13,9.91,11.02,20026700.0,66.23659694728906,32.473193894578124,8.310000000000011,0.3193858447006157,0.0013748802649182768,61.58357771260996,-3.4518828451884644
2008-12-09,10.78,11.64,10.53,10.87,18926300.0,64.88334562016848,29.766691240336986,8.404500000000011,0.4437963404389329,0.08985917229972121,47.89115646258504,0.23183476504002168
2008-12-10,10.73,11.25,10.73,11.0,10910500.0,65.54043881513373,31.080877630267462,8.512500000000012,0.5465818132773421,0.1812037004952454,31.108462455303922,4.417784770478959
2008-12-11,10.73,10.88,9.41,9.97,12290800.0,56.51701048116017,13.03402096232033,8.64250000000001,0.538717647401139,0.25270648987642413,18.408551068883618,7.514285714285526
2008-12-12,9.48,10.59,9.4,10.5,7659500.0,59.5993067085256,19.198613417051202,8.759000000000011,0.5686962337100834,0.315904438643156,19.182746878547107,9.51418190342221
2008-12-15,10.26,10.88,10.1,10.63,8593200.0,60.341879905776906,20.683759811553802,8.898000000000012,0.5960732317161224,0.37193819725774924,33.5427135678392,11.076849057428827
2008-12-16,10.85,11.4,10.5,11.18,11474000.0,63.40638134880992,26.812762697619874,9.063500000000012,0.6546042332112698,0.42847140444845333,31.99527744982289,12.476665943129817
2008-12-17,10.61,11.2,10.5,11.0,17388800.0,61.72531249086407,23.450624981728133,9.219500000000012,0.6786430038047744,0.47850572431971755,25.858123569794046,14.33346243777863
2008-12-18,11.16,11.5,10.76,11.01,19423500.0,61.78592859544377,23.571857190887545,9.420000000000012,0.6905406958218521,0.5209127186201444,23.98648648648647,15.622068730280361
2008-12-19,10.92,11.4,10.47,10.57,12998200.0,57.472950772987055,14.945901545974102,9.59750000000001,0.6568931246577758,0.5481087998276707,2.0270270270270396,15.73357449314361
2008-12-22,10.5,10.52,9.96,10.25,12425500.0,54.49364231968139,8.987284639362777,9.76900000000001,0.5975180404163165,0.5579906479453999,-6.987295825771323,15.967531203958355
2008-12-23,10.13,10.56,10.1,10.27,7654400.0,54.65186767498115,9.303735349962283,9.915000000000012,0.5457852189688346,0.5555495621500868,-5.519779208831643,14.72850616468499
2008-12-24,10.38,10.8,10.14,10.47,4376700.0,56.28862086484796,12.577241729695935,10.019000000000013,0.5149884475331277,0.5474373392266949,-4.81818181818181,13.02347111038486
2008-12-26,10.5,10.7,10.3,10.6,2711400.0,57.36578068636506,14.731561372730138,10.128000000000013,0.49536147905748074,0.5370221671928521,6.318956870611836,11.545349275596317
2008-12-29,10.24,10.89,10.22,10.78,6310100.0,58.87685490144374,17.753709802887478,10.226500000000012,0.48869805385225895,0.5273573445247335,2.6666666666666616,9.678125248666996
2008-12-30,10.85,11.15,10.67,10.92,6092700.0,60.062483718560586,20.12496743712118,10.374500000000012,0.4890763041461472,0.5197011364490163,2.7281279397930236,8.808702920127304
2008-12-31,10.97,11.5,10.78,11.46,9921800.0,64.33386975032263,28.66773950064526,10.524000000000012,0.5268760580328564,0.5211361207657843,2.504472271914149,7.666358832281446
2009-01-02,11.31,12.56,11.3,12.13,12131800.0,68.79349736558927,37.58699473117855,10.69350000000001,0.6039342577101028,0.537695748154648,10.272727272727277,6.949797224111316
2009-01-05,11.85,12.11,11.58,11.95,7662200.0,66.39168710712207,32.78337421424414,10.847000000000012,0.6430660750331878,0.558769813530356,8.537693006357848,6.152287922849265
2009-01-06,11.79,12.65,11.79,12.38,14419500.0,69.16158634005288,38.323172680105756,10.948000000000011,0.7006985122517495,0.5871555532746348,17.123935666982028,5.706395277634748
2009-01-07,12.13,12.422,11.53,11.88,12450000.0,62.69147197385521,25.3829439477104,10.99100000000001,0.6979809230383527,0.6093206272273783,15.902439024390258,5.212231304874234
2009-01-08,11.75,12.36,11.3,12.22,12583300.0,65.08352601899838,30.16705203799678,11.05850000000001,0.7150200662695845,0.6304605150358196,18.98734177215191,4.887720176976221
2009-01-09,12.19,12.19,11.6,11.76,9873200.0,59.52305379868217,19.04610759736432,11.09650000000001,0.683526288843689,0.6410736697973934,12.320916905444124,4.82437529467219
2009-01-12,11.89,12.24,10.89,11.3,8979600.0,54.507894927515174,9.015789855030357,11.16300000000001,0.6143670468280291,0.6357323452035206,6.60377358490567,4.66603588449664
2009-01-13,11.11,11.33,10.8,11.11,9980300.0,52.53882867161822,5.077657343236437,11.193500000000009,0.5380244264815381,0.6161907614591241,3.0612244897959107,4.33661346592937
2009-01-14,10.85,11.05,10.1,10.29,8518400.0,44.985797479986175,-10.028405040027634,11.176500000000008,0.40666739428435505,0.5742860880241702,-5.769230769230771,4.128408458541875
2009-01-15,10.43,11.6,10.15,10.97,14226500.0,51.2452655838518,2.490531167703595,11.166000000000007,0.3533629685539772,0.5301014641301316,-4.275741710296687,4.289722985586747
2009-01-16,11.02,11.65,10.82,11.43,9946400.0,54.977158013148085,9.954316026296162,11.187500000000009,0.3442684701207295,0.49293486532825115,-5.770816158285252,4.4705991274055545
2009-01-20,11.4,11.86,10.98,11.04,11927500.0,51.38589118978813,2.7717823795762624,11.189000000000009,0.3021087523155259,0.4547696427257061,-7.615062761506275,4.140197405722979
2009-01-21,11.28,11.5,9.04,10.1,21666900.0,43.93623608299581,-12.127527834008376,11.165500000000009,0.1906490446069995,0.40194552310196474,-18.416801292407115,2.567083044182103
2009-01-22,9.82,10.73,9.76,10.58,14128100.0,48.075849104956994,-3.848301790086021,11.18200000000001,0.1394410223896987,0.3494446229595115,-10.942760942760943,1.5089496323017568
2009-01-23,10.1,10.83,9.93,10.26,9394900.0,45.655574047553756,-8.688851904892472,11.181500000000009,0.0722046400554639,0.293996626378702,-16.039279869067112,0.04399522999069138
2009-01-26,10.6,10.6,9.75,9.93,7357800.0,43.2381464547895,-13.523707090421002,11.15450000000001,-0.007621068497631001,0.2336730874034354,-15.561224489795922,-0.9936277587852437
2009-01-27,9.36,9.36,7.5,7.93,32765000.0,32.13323962837276,-35.73352074325447,11.02100000000001,-0.22961988780848763,0.1410144923610508,-29.82300884955753,-3.199454611704856
2009-01-28,8.34,8.84,8.21,8.74,13099200.0,38.969724935177695,-22.0605501296446,10.91900000000001,-0.3363184512251589,0.04554790364380884,-21.332133213321324,-4.7443006777574155
2009-01-29,8.6,8.97,7.86,8.02,12747300.0,35.54240434286592,-28.915191314268164,10.774000000000012,-0.47351740032682166,-0.05826515715031727,-22.060252672497572,-6.422259688393226
2009-01-30,8.16,8.274,6.74,6.9,24654100.0,30.978303514794653,-38.04339297041069,10.54600000000001,-0.6649579741206963,-0.1796037205443931,-37.10118505013674,-8.595962529954399
2009-02-02,7.09,7.152,6.64,7.07,16042100.0,32.39732154018867,-35.20535691962265,10.29300000000001,-0.7938079054507039,-0.30244455752565524,-38.14523184601924,-10.084368035657594
2009-02-03,7.25,7.26,6.65,6.9,12648100.0,31.695566588798297,-36.608866822403414,10.040500000000012,-0.8992737159747772,-0.42181038921547964,-37.499999999999986,-12.171970965940968
2009-02-04,7.0,7.12,6.5,6.51,11712200.0,30.085534682650028,-39.828930634699944,9.74700000000001,-1.0027666021007615,-0.538001631792536,-35.54455445544554,-14.84351375869381
2009-02-05,6.51,7.0,6.06,6.53,16950300.0,30.281120084284872,-39.437759831430256,9.479500000000012,-1.0708277909219674,-0.6445668636184223,-38.27977315689981,-17.207048006863733
2009-02-06,6.76,7.67,6.67,7.34,19547500.0,37.862727434879524,-24.274545130240952,9.235500000000012,-1.047333533834058,-0.7251201976615494,-28.460038986354775,-18.381827860657896
2009-02-09,7.43,7.5,7.155,7.3,7765800.0,37.64501760031546,-24.709964799369075,9.012500000000014,-1.020181810658812,-0.784132520261002,-26.48539778449144,-19.85126235631059
2009-02-10,7.13,7.5,6.8,6.84,12281000.0,35.14247746448891,-29.71504507102217,8.789500000000013,-1.0239782462262532,-0.8321016654540523,-13.745271122320302,-21.1332632373559
2009-02-11,7.02,7.02,6.16,6.47,15873300.0,33.22901648660235,-33.54196702679531,8.557500000000012,-1.0447990633092763,-0.874641145025097,-25.97254004576659,-22.446236559139926
2009-02-12,6.64,6.99,6.52,6.97,9564400.0,38.1314335126255,-23.737132974749,8.391500000000011,-1.0093190873679498,-0.9015767334936676,-13.092269326683292,-21.551250052878867
2009-02-13,7.07,7.24,6.72,7.11,10952800.0,39.47149625193112,-21.057007496137757,8.198500000000013,-0.9588510824296685,-0.9130316032808679,3.04347826086957,-21.460438073856754
2009-02-17,6.81,6.83,6.33,6.35,9951600.0,35.035114960537854,-29.929770078924296,7.944500000000012,-0.9690103254845237,-0.924227347721599,-10.183875530410191,-21.021040974529505
2009-02-18,6.35,6.46,5.43,5.71,21440100.0,31.794358418494433,-36.41128316301114,7.678000000000013,-1.0169811247385034,-0.9427781031249799,-17.24637681159421,-20.019723865877896
2009-02-19,5.89,6.1,5.66,5.73,11394300.0,32.0060229107636,-35.98795417847281,7.459500000000013,-1.0413801141854853,-0.9624985053370809,-11.981566820276491,-19.295132240539417
2009-02-20,5.7,5.74,4.86,5.56,19568100.0,31.121930132297887,-37.75613973540424,7.208500000000012,-1.0621898054708927,-0.9824367653638433,-14.854517611026042,-18.539649055518453
2009-02-23,5.84,6.28,5.61,5.71,16385800.0,32.88358924897757,-34.23282150204485,6.981000000000013,-1.0544231555609311,-0.9968340434032609,-22.20708446866485,-17.560457516340076
2009-02-24,5.98,6.04,5.52,5.95,10671100.0,35.716576191311475,-28.56684761737705,6.7820000000000125,-1.0171766559954518,-1.000902565921699,-18.493150684931503,-16.112172077595936
2009-02-25,6.01,6.01,5.45,5.71,10602400.0,34.163602176567046,-31.672795646865897,6.671000000000012,-0.9955484679484758,-0.9998317463270544,-16.520467836257314,-15.45672496464198
2009-02-26,5.85,6.0,5.38,5.69,13172200.0,34.030810730186275,-31.93837853962745,6.518500000000013,-0.9688534662826296,-0.9936360903181695,-12.055641421947438,-14.906072055771618
2009-02-27,5.5,5.5,4.95,5.03,28606000.0,29.900493367907128,-40.19901326418576,6.369000000000013,-0.9895470864443432,-0.9928182895434042,-27.83357245337159,-14.691351272515368
2009-03-02,4.85,4.95,4.53,4.59,11809100.0,27.503877265217298,-44.9922454695654,6.253500000000013,-1.0295828619391978,-1.000171204022563,-35.44303797468354,-14.105173876166486
2009-03-03,4.62,4.76,3.95,4.26,21878200.0,25.831567137508344,-48.336865724983305,6.113000000000013,-1.0755415708090785,-1.0152452773798661,-32.91338582677166,-14.525412154911962
2009-03-04,4.4,4.99,4.32,4.46,15851200.0,28.662574944719978,-42.674850110560044,5.991000000000012,-1.0833378062962034,-1.0288637831631335,-21.891418563922937,-15.170113274479238
2009-03-05,4.27,4.35,3.85,3.93,15275700.0,25.847025883464024,-48.30594823307196,5.8620000000000125,-1.1193794402955612,-1.046966914589619,-31.413612565445025,-16.316561325236755
2009-03-06,3.97,4.06,3.51,4.06,19134400.0,27.722466788330063,-44.55506642333986,5.738500000000013,-1.1244903565025162,-1.0624716029721983,-26.978417266187048,-16.098702403744152
2009-03-09,3.9,4.47,3.81,4.185,10657500.0,29.56706564881276,-40.86586870237448,5.5807500000000125,-1.105708420693122,-1.0711189665163832,-26.707530647986,-16.183669686760897
2009-03-10,4.4,4.75,4.13,4.74,22514300.0,37.22722171995117,-25.545556560097666,5.452750000000012,-1.0341190587832756,-1.0637189849697617,-20.336134453781508,-16.161264280105986
2009-03-11,4.76,5.121,4.71,4.8,12873000.0,38.012116774845126,-23.975766450309752,5.350750000000012,-0.9614593700073755,-1.0432670619772844,-15.936952714535902,-16.207430861993753
2009-03-12,4.81,5.5,4.52,5.33,11557100.0,44.60153775791555,-10.796924484168898,5.293750000000012,-0.8512962591999624,-1.00487290142182,-6.326889279437619,-16.22635299992087
2009-03-13,5.44,6.1,5.43,5.82,14573800.0,49.90367770381143,-0.19264459237713058,5.2362500000000125,-0.7161964286904512,-0.9471376068755463,15.705765407554662,-15.667863861809769
2009-03-16,6.14,6.26,5.47,5.54,13374600.0,47.12793913320758,-5.7441217335848425,5.1577500000000125,-0.6245233828076096,-0.8826147620619589,20.697167755991288,-15.316664944726
2009-03-17,5.65,6.19,5.49,6.15,9272000.0,53.23116007781019,6.462320155620382,5.147750000000014,-0.49692172711241867,-0.8054761550720508,44.3661971830986,-12.931583272567652
2009-03-18,5.97,6.35,5.62,6.07,14077100.0,52.37723405380523,4.754468107610457,5.165750000000014,-0.39766776066049037,-0.7239144761897387,36.098654708520186,-9.935324951260553
2009-03-19,6.015,6.07,5.29,5.37,13994700.0,45.49938581346824,-9.001228373063528,5.1477500000000145,-0.37121331103962873,-0.6533742431597167,36.6412213740458,-7.296200620451632
2009-03-20,5.4,5.55,4.85,5.02,12608300.0,42.49469730347572,-15.010605393048564,5.1207500000000135,-0.3741767671937728,-0.597534747966528,23.645320197044327,-5.467362675343303
2009-03-23,5.2,5.45,4.9,5.44,13453900.0,47.016393388672036,-5.9672132226559285,5.107250000000014,-0.3387301671186007,-0.5457738317969425,29.988052568697743,-2.056296617624386
2009-03-24,5.26,5.66,5.04,5.57,11119700.0,48.36964129162895,-3.2607174167421022,5.088250000000014,-0.2967280711381255,-0.4959646796651791,17.510548523206747,1.4384938768045956
2009-03-25,5.58,5.99,5.3705,5.68,12549000.0,49.54395218873615,-0.9120956225276977,5.086750000000014,-0.25166400082706275,-0.44710454389755583,18.333333333333336,4.317744878341098
2009-03-26,5.8,6.45,5.72,6.28,13275300.0,55.49060868250658,10.981217365013173,5.116250000000013,-0.16562617934885626,-0.3908088709878159,17.823639774859302,6.324004633863383
2009-03-27,6.23,6.39,5.96,6.04,11567700.0,52.809488636780245,5.618977273560471,5.166750000000014,-0.11547545107563018,-0.3357421870053788,3.7800687285223233,8.044676424425637
2009-03-30,5.87,5.87,5.29,5.4,10306000.0,46.37473885615799,-7.250522287684024,5.207250000000014,-0.1259217414475966,-0.29377809789382237,-2.5270758122743597,8.281868566903814
2009-03-31,5.58,5.85,5.4,5.63,10703900.0,48.78969691777662,-2.4206061644467725,5.275750000000014,-0.11432357303306784,-0.25788719292167145,-8.455284552845532,8.04416980511135
2009-04-01,5.52,5.95,5.36,5.91,10889900.0,51.644653769698856,3.2893075393977163,5.3482500000000135,-0.08159767387031103,-0.22262928911139937,-2.635914332784184,8.662204503614475
2009-04-02,6.01,6.63,5.97,6.45,14053600.0,56.66259444824685,13.325188896493698,5.474250000000014,-0.01195091328558373,-0.18049361394623625,20.11173184357542,8.550086701346851
2009-04-03,6.54,6.78,6.3,6.64,10076300.0,58.30219750035975,16.604395000719517,5.603250000000013,0.057908524930775584,-0.13281318617083387,32.27091633466137,8.697327697291216
2009-04-06,6.5,7.16,6.5,6.94,14306100.0,60.82256649983279,21.64513299966557,5.741000000000013,0.135913400742103,-0.0790678687882465,27.573529411764696,9.64208925792582
2009-04-07,6.83,6.99,6.5,6.66,9306700.0,57.33901187022437,14.678023740448722,5.837000000000013,0.17314327893340398,-0.028625639243916395,19.569120287253128,10.543751829089487
2009-04-08,6.72,7.0,6.72,6.91,8876700.0,59.565773280041036,19.131546560082075,5.942500000000013,0.2202818640811932,0.02115586142110553,21.6549295774648,10.719990806182498
2009-04-09,7.18,7.44,7.08,7.39,13980000.0,63.50459951259385,27.0091990251877,6.045500000000013,0.2929940676689915,0.07552350267068272,17.67515923566878,11.19259234226588
2009-04-13,7.27,7.54,7.16,7.51,10827900.0,64.43728931504668,28.874578630093374,6.130000000000013,0.35619600418172226,0.13165800297289063,24.33774834437086,11.182235127198044
2009-04-14,7.44,7.48,6.83,7.0,12096400.0,57.68938915175501,15.378778303510021,6.203000000000013,0.3609702165015918,0.17752044567863084,29.629629629629626,10.076064088039848
2009-04-15,6.87,7.48,6.599,7.28,22206200.0,60.15635419266863,20.312708385337245,6.2595000000000125,0.3829332578746918,0.21860300811784303,29.307282415630564,9.619005309809106
2009-04-16,7.41,7.46,7.04,7.28,13652300.0,60.15635419266863,20.312708385337245,6.320000000000013,0.3957768571513398,0.2540377779245424,23.181049069373948,10.424083442632899
2009-04-17,7.22,7.41,7.15,7.32,7133100.0,60.53756821816708,21.07513643633416,6.417500000000013,0.40452011177376956,0.28413424469438786,13.488372093023248,10.964561683985865
2009-04-20,7.19,7.25,6.73,6.81,10625800.0,53.50807530158117,7.0161506031623455,6.507000000000012,0.366076563551756,0.3005227084658615,2.5602409638554313,11.152072796701137
